(636, 82, 3, 63, 87, 41, 16)
(637, 57, 2, 39, 51, 24, 61)
(638, 83, 48, 55, 21, 4, 50)
(639, 25, 64, 11, 47, 54, 80)
(640, 5, 89, 17, 92, 82, 90)
(641, 93, 9, 37, 61, 36, 68)
(642, 87, 21, 33, 88, 36, 12)
(643, 75, 30, 59, 9, 58, 83)
(644, 44, 37, 78, 54, 50, 21)
(645, 68, 83, 2, 33, 67, 19)
(646, 86, 14, 26, 47, 17, 91)
(647, 51, 39, 62, 76, 56, 67)
(648, 68, 44, 29, 15, 68, 41)
(649, 96, 28, 79, 46, 19, 42)
(650, 63, 68, 36, 25, 19, 61)
(651, 68, 91, 50, 35, 81, 65)
(652, 73, 7, 83, 41, 69, 12)
(653, 0, 4, 9, 11, 87, 57)
(654, 6, 100, 44, 69, 68, 39)
(655, 83, 97, 42, 37, 45, 84)
(656, 50, 11, 3, 67, 18, 78)
(657, 60, 22, 8, 68, 19, 99)
(658, 51, 33, 81, 63, 67, 80)
(659, 45, 5, 17, 100, 64, 7)
(660, 14, 11, 27, 67, 93, 59)
(661, 50, 93, 14, 91, 66, 27)
(662, 77, 18, 60, 48, 14, 94)
(663, 19, 37, 65, 29, 13, 33)
(664, 38, 81, 55, 93, 17, 84)
(665, 99, 99, 31, 12, 78, 47)
(666, 64, 10, 97, 41, 97, 5)
(667, 29, 47, 38, 23, 99, 57)
(668, 94, 52, 79, 65, 17, 72)
(669, 75, 72, 50, 7, 84, 97)
(670, 6, 5, 44, 75, 47, 83)
(671, 88, 60, 63, 66, 39, 24)
(672, 91, 26, 83, 53, 75, 80)
(673, 89, 84, 34, 84, 88, 66)
(674, 20, 99, 81, 40, 33, 83)
(675, 66, 38, 91, 100, 69, 84)
(676, 60, 31, 81, 71, 89, 38)
(677, 94, 70, 76, 85, 48, 85)
(678, 89, 98, 61, 9, 27, 23)
(679, 14, 38, 60, 99, 11, 96)
(680, 55, 81, 83, 37, 72, 76)
(681, 33, 93, 89, 4, 86, 42)
(682, 96, 6, 85, 53, 30, 52)
(683, 84, 43, 47, 89, 85, 26)
(684, 51, 41, 20, 22, 14, 21)
(685, 42, 26, 73, 12, 27, 97)
(686, 57, 19, 83, 4, 33, 18)
(687, 41, 47, 92, 51, 91, 96)
(688, 4, 11, 82, 31, 48, 67)
(689, 43, 87, 4, 28, 10, 29)
(690, 99, 3, 55, 24, 75, 20)
(691, 75, 52, 97, 10, 54, 92)
(692, 52, 43, 93, 84, 79, 43)
(693, 33, 29, 98, 10, 17, 65)
(694, 89, 98, 62, 87, 39, 54)
(695, 77, 18, 71, 44, 8, 39)
(696, 74, 80, 69, 73, 39, 34)
(697, 40, 44, 34, 89, 71, 19)
(698, 13, 48, 65, 71, 45, 60)
(699, 61, 30, 81, 36, 16, 18)
(700, 65, 48, 85, 88, 26, 79)
(701, 68, 57, 100, 19, 44, 44)
(702, 27, 62, 86, 50, 11, 30)
(703, 72, 46, 6, 27, 55, 35)
(704, 20, 39, 12, 89, 35, 50)
(705, 52, 45, 93, 18, 51, 19)
(706, 6, 71, 35, 75, 51, 8)
(707, 8, 3, 58, 42, 32, 33)
(708, 43, 87, 90, 83, 76, 16)
(709, 37, 83, 22, 74, 14, 83)
(710, 26, 26, 97, 13, 91, 33)
(711, 28, 15, 7, 40, 47, 35)
(712, 0, 90, 85, 64, 17, 19)
(713, 49, 18, 29, 24, 78, 69)
(714, 20, 95, 61, 80, 69, 49)
(715, 47, 43, 8, 95, 37, 10)
(716, 10, 39, 72, 51, 36, 91)
(717, 6, 27, 89, 48, 49, 12)
(718, 60, 73, 85, 14, 59, 83)
(719, 90, 10, 16, 91, 41, 45)
(720, 74, 22, 16, 57, 63, 94)
(721, 10, 65, 14, 60, 66, 45)
(722, 39, 42, 83, 86, 47, 76)
(723, 44, 45, 63, 62, 48, 50)
(724, 87, 34, 64, 16, 98, 9)
(725, 78, 17, 67, 3, 35, 8)
(726, 42, 62, 3, 56, 42, 88)
(727, 39, 3, 25, 88, 51, 42)
(728, 31, 29, 15, 58, 17, 18)
(729, 14, 24, 90, 22, 6, 96)
(730, 49, 97, 79, 49, 45, 5)
(731, 42, 24, 39, 87, 64, 95)
(732, 77, 86, 12, 53, 83, 79)
(733, 82, 43, 14, 54, 59, 78)
(734, 37, 90, 88, 76, 76, 100)
(735, 9, 35, 45, 44, 69, 47)
(736, 38, 3, 6, 50, 35, 27)
(737, 1, 8, 19, 49, 26, 49)
(738, 74, 8, 64, 77, 91, 100)
(739, 18, 5, 66, 56, 91, 62)
(740, 83, 2, 48, 22, 21, 11)
(741, 95, 40, 80, 78, 82, 34)
(742, 77, 46, 94, 69, 91, 96)
(743, 36, 36, 2, 84, 63, 20)
(744, 62, 95, 93, 100, 36, 29)
(745, 0, 15, 27, 64, 4, 94)
(746, 65, 86, 30, 54, 92, 15)
(747, 7, 15, 22, 20, 7, 20)
(748, 44, 33, 46, 52, 72, 60)
(749, 98, 95, 90, 54, 27, 48)
(750, 49, 52, 95, 68, 94, 19)
(751, 64, 27, 3, 3, 39, 22)
(752, 33, 5, 4, 27, 74, 51)
(753, 72, 92, 51, 60, 23, 38)
(754, 75, 79, 16, 21, 48, 48)
(755, 62, 87, 26, 12, 12, 34)
(756, 37, 13, 84, 38, 28, 32)
(757, 89, 63, 82, 15, 20, 44)
(758, 46, 14, 21, 10, 11, 19)
(759, 24, 31, 61, 100, 59, 50)
(760, 39, 11, 67, 47, 67, 42)
(761, 21, 34, 16, 29, 96, 23)
(762, 60, 93, 41, 34, 14, 17)
(763, 93, 48, 34, 7, 72, 17)
(764, 50, 76, 81, 87, 28, 19)
(765, 12, 32, 35, 22, 15, 44)
(766, 42, 14, 83, 11, 41, 42)
(767, 39, 62, 53, 62, 75, 13)
(768, 97, 53, 76, 22, 49, 79)
(769, 32, 56, 88, 54, 54, 72)
(770, 93, 27, 98, 75, 42, 21)
(771, 26, 41, 71, 42, 9, 12)
(772, 94, 8, 91, 92, 63, 68)
(773, 86, 84, 72, 76, 93, 28)
(774, 41, 76, 69, 42, 100, 9)
(775, 18, 15, 35, 94, 100, 79)
(776, 42, 93, 34, 55, 73, 38)
(777, 71, 92, 36, 78, 10, 92)
(778, 47, 36, 96, 12, 53, 96)
(779, 38, 27, 47, 68, 29, 95)
(780, 92, 79, 54, 44, 26, 38)
(781, 47, 34, 53, 4, 82, 77)
(782, 79, 10, 28, 24, 58, 97)
(783, 36, 84, 5, 68, 41, 38)
(784, 66, 85, 94, 43, 53, 48)
(785, 5, 56, 75, 93, 24, 58)
(786, 80, 21, 29, 43, 69, 86)
(787, 29, 61, 97, 96, 84, 44)
(788, 70, 49, 52, 38, 100, 77)
(789, 54, 4, 33, 87, 12, 89)
(790, 44, 9, 48, 80, 8, 52)
(791, 69, 44, 31, 62, 56, 16)
(792, 90, 86, 54, 93, 63, 8)
(793, 95, 67, 16, 5, 76, 41)
(794, 13, 68, 56, 83, 62, 48)
(795, 33, 100, 96, 9, 100, 77)
(796, 25, 79, 66, 64, 88, 33)
(797, 82, 57, 39, 98, 11, 61)
(798, 85, 7, 87, 54, 57, 34)
(799, 77, 15, 50, 39, 57, 24)
(800, 54, 2, 63, 60, 17, 35)
(801, 44, 84, 100, 60, 80, 40)
(802, 91, 95, 100, 63, 12, 25)
(803, 22, 61, 36, 45, 78, 14)
(804, 2, 24, 65, 26, 94, 55)
(805, 55, 52, 8, 65, 60, 73)
(806, 33, 89, 43, 78, 4, 60)
(807, 93, 18, 2, 4, 39, 84)
(808, 22, 66, 81, 26, 90, 61)
(809, 41, 38, 18, 84, 83, 24)
(810, 5, 15, 40, 38, 94, 78)
(811, 17, 90, 97, 97, 52, 66)
(812, 91, 19, 100, 31, 37, 28)
(813, 71, 74, 24, 24, 100, 82)
(814, 27, 82, 71, 45, 95, 75)
(815, 28, 92, 37, 79, 51, 44)
(816, 20, 52, 54, 33, 26, 56)
(817, 42, 55, 77, 94, 53, 62)
(818, 9, 21, 40, 56, 24, 55)
(819, 75, 72, 86, 62, 76, 66)
(820, 10, 64, 69, 31, 81, 40)
(821, 86, 88, 43, 80, 27, 23)
(822, 86, 9, 69, 75, 51, 29)
(823, 3, 40, 41, 48, 23, 32)
(824, 23, 15, 35, 88, 88, 56)
(825, 68, 62, 59, 47, 69, 40)
(826, 31, 23, 41, 75, 7, 79)
(827, 80, 69, 67, 16, 38, 18)
(828, 50, 45, 41, 99, 44, 88)
(829, 32, 21, 40, 42, 53, 13)
(830, 64, 97, 13, 82, 40, 15)
(831, 77, 97, 73, 81, 85, 83)
(832, 47, 49, 10, 76, 91, 96)
(833, 95, 46, 76, 40, 86, 23)
(834, 6, 20, 29, 20, 52, 76)
(835, 53, 92, 17, 3, 33, 71)
(836, 18, 3, 30, 90, 31, 21)
(837, 30, 51, 80, 68, 87, 48)
(838, 21, 20, 7, 62, 35, 39)
(839, 38, 5, 41, 18, 18, 90)
(840, 18, 70, 47, 36, 98, 54)
(841, 93, 22, 55, 26, 81, 11)
(842, 24, 95, 54, 48, 36, 98)
(843, 98, 50, 50, 16, 45, 22)
(844, 56, 38, 88, 68, 81, 71)
(845, 24, 49, 35, 46, 11, 87)
(846, 97, 95, 17, 8, 49, 86)
(847, 61, 65, 6, 6, 94, 50)
(848, 46, 47, 44, 42, 14, 32)
(849, 23, 11, 44, 68, 91, 77)
(850, 80, 31, 64, 16, 34, 34)
(851, 59, 99, 5, 22, 49, 74)
(852, 84, 23, 2, 94, 14, 45)
(853, 25, 15, 71, 52, 40, 37)
(854, 91, 87, 7, 85, 19, 27)
(855, 48, 63, 56, 13, 99, 78)
(856, 61, 98, 100, 60, 46, 66)
(857, 74, 4, 71, 49, 62, 17)
(858, 4, 54, 31, 82, 98, 59)
(859, 93, 26, 36, 35, 39, 8)
(860, 43, 50, 98, 39, 28, 97)
(861, 76, 7, 27, 31, 79, 33)
(862, 93, 71, 87, 86, 69, 55)
(863, 91, 20, 58, 54, 31, 58)
(864, 22, 66, 16, 73, 65, 97)
(865, 63, 71, 61, 79, 68, 97)
(866, 89, 77, 7, 10, 80, 91)
(867, 18, 84, 2, 44, 27, 91)
(868, 11, 38, 85, 61, 86, 55)
(869, 9, 32, 64, 48, 100, 58)
(870, 43, 61, 39, 36, 32, 43)
(871, 96, 37, 85, 42, 45, 93)
(872, 69, 34, 15, 92, 34, 79)
(873, 89, 38, 37, 10, 76, 17)
(874, 65, 4, 16, 74, 29, 8)
(875, 12, 24, 99, 23, 19, 24)
(876, 37, 32, 60, 48, 59, 75)
(877, 63, 4, 15, 67, 53, 25)
(878, 90, 61, 53, 53, 92, 73)
(879, 73, 70, 57, 48, 60, 91)
(880, 57, 11, 31, 79, 27, 24)
(881, 18, 76, 76, 90, 65, 84)
(882, 23, 65, 50, 70, 91, 19)
(883, 97, 63, 13, 46, 69, 96)
(884, 81, 64, 78, 27, 91, 21)
(885, 61, 7, 86, 11, 84, 71)
(886, 52, 31, 68, 56, 65, 35)
(887, 14, 51, 71, 19, 79, 64)
(888, 0, 7, 55, 93, 8, 88)
(889, 65, 54, 47, 58, 98, 6)
(890, 35, 9, 8, 20, 59, 60)
(891, 19, 67, 95, 50, 37, 87)
(892, 91, 50, 12, 87, 56, 21)
(893, 92, 10, 31, 91, 64, 59)
(894, 54, 58, 59, 46, 77, 47)
(895, 79, 54, 60, 32, 30, 85)
(896, 83, 99, 5, 88, 73, 52)
(897, 95, 83, 74, 73, 68, 96)
(898, 58, 44, 26, 55, 11, 69)
(899, 25, 69, 78, 36, 92, 41)
(900, 13, 98, 34, 42, 11, 60)
(901, 98, 44, 41, 58, 78, 64)
(902, 76, 14, 85, 100, 5, 66)
(903, 5, 45, 36, 83, 35, 82)
(904, 70, 97, 73, 64, 24, 24)
(905, 39, 78, 72, 30, 19, 69)
(906, 77, 61, 8, 63, 59, 57)
(907, 24, 50, 46, 56, 14, 98)
(908, 32, 72, 39, 24, 13, 48)
(909, 11, 77, 100, 27, 53, 34)
(910, 2, 61, 69, 40, 45, 53)
(911, 45, 48, 27, 75, 80, 60)
(912, 6, 13, 40, 14, 29, 86)
(913, 9, 35, 40, 69, 94, 76)
(914, 65, 65, 41, 28, 69, 41)
(915, 1, 68, 55, 10, 43, 15)
(916, 77, 92, 96, 48, 43, 43)
(917, 2, 29, 78, 50, 44, 79)
(918, 17, 19, 39, 30, 94, 96)
(919, 55, 42, 16, 99, 32, 67)
(920, 59, 4, 53, 31, 51, 94)
(921, 74, 78, 76, 40, 72, 52)
(922, 82, 79, 43, 31, 89, 38)
(923, 34, 25, 95, 84, 13, 19)
(924, 31, 60, 100, 49, 41, 57)
(925, 23, 53, 56, 92, 44, 42)
(926, 96, 1, 86, 59, 58, 35)
(927, 80, 89, 88, 64, 25, 46)
(928, 17, 57, 73, 32, 90, 50)
(929, 77, 53, 89, 87, 66, 28)
(930, 7, 86, 34, 67, 63, 26)
(931, 78, 17, 83, 8, 38, 88)
(932, 62, 31, 6, 46, 99, 76)
(933, 17, 57, 82, 69, 52, 74)
(934, 30, 16, 68, 54, 74, 83)
(935, 76, 43, 25, 98, 39, 94)
(936, 35, 72, 38, 69, 68, 70)
(937, 4, 57, 93, 53, 41, 14)
(938, 0, 1, 19, 13, 40, 54)
(939, 40, 44, 62, 53, 30, 51)
(940, 18, 66, 100, 66, 11, 94)
(941, 16, 23, 30, 86, 91, 9)
(942, 60, 1, 70, 4, 92, 47)
(943, 19, 38, 16, 36, 63, 15)
(944, 81, 62, 35, 44, 74, 20)
(945, 50, 47, 89, 11, 24, 62)
(946, 14, 25, 25, 87, 39, 55)
(947, 57, 20, 5, 12, 43, 87)
(948, 82, 51, 24, 8, 20, 81)
(949, 67, 44, 55, 29, 76, 91)
(950, 79, 54, 31, 26, 56, 36)
(951, 56, 74, 42, 56, 62, 92)
(952, 78, 54, 4, 49, 23, 14)
(953, 44, 64, 94, 51, 57, 77)
(954, 45, 68, 21, 77, 67, 66)
(955, 61, 88, 2, 82, 68, 42)
(956, 81, 51, 29, 58, 78, 58)
(957, 45, 39, 41, 8, 9, 38)
(958, 73, 46, 48, 6, 98, 23)
(959, 32, 92, 31, 94, 75, 28)
(960, 70, 16, 90, 60, 70, 88)
(961, 37, 11, 70, 44, 45, 83)
(962, 22, 18, 60, 63, 49, 14)
(963, 40, 87, 76, 21, 69, 60)
(964, 95, 36, 60, 55, 82, 61)
(965, 23, 39, 62, 29, 19, 97)
(966, 79, 22, 36, 20, 100, 32)
(967, 11, 84, 66, 4, 31, 18)
(968, 58, 61, 56, 15, 67, 24)
(969, 63, 80, 73, 62, 21, 68)
(970, 19, 96, 90, 13, 60, 92)
(971, 27, 1, 65, 73, 89, 34)
(972, 54, 41, 33, 16, 89, 63)
(973, 16, 47, 39, 12, 46, 16)
(974, 18, 95, 87, 82, 76, 33)
(975, 36, 71, 68, 85, 77, 56)
(976, 64, 83, 44, 28, 55, 92)
(977, 63, 24, 67, 81, 68, 80)
(978, 5, 76, 95, 87, 72, 10)
(979, 67, 6, 100, 6, 38, 86)
(980, 17, 19, 20, 82, 66, 9)
(981, 61, 62, 64, 88, 69, 52)
(982, 63, 55, 25, 98, 27, 15)
(983, 32, 18, 91, 53, 41, 38)
(984, 92, 35, 45, 49, 74, 20)
(985, 6, 71, 34, 58, 7, 19)
(986, 19, 83, 62, 48, 25, 10)
(987, 62, 17, 46, 60, 90, 5)
(988, 4, 63, 9, 72, 43, 90)
(989, 80, 69, 83, 36, 13, 42)
(990, 31, 60, 21, 98, 100, 71)
(991, 65, 60, 32, 31, 52, 20)
(992, 17, 92, 58, 67, 70, 59)
(993, 44, 80, 97, 12, 46, 57)
(994, 52, 47, 75, 68, 82, 59)
(995, 19, 99, 72, 87, 34, 95)
(996, 11, 12, 7, 57, 38, 90)
(997, 10, 90, 7, 35, 46, 83)
(998, 46, 13, 54, 14, 61, 94)
(999, 8, 43, 52, 11, 38, 95)
